"id","team1","team2","season","team1_points_against","team2_points_against","team1_offense_metric","team2_offense_metric","date","score1","score2","prob1","elo1_pre","elo2_pre"
815,"WAS","CON",2018,"79.3255813953488372","82.0857142857142857","0.00910016027296065116","4.9579526348695593","6/3/2018",64,88,"0.531",1526,1585
517,"CHI","CON",2018,"90.0882352941176471","82.0857142857142857","1.7227806645612485","4.9579526348695593","8/12/2018",75,82,"0.187",1408,1583
525,"CHI","CON",2018,"90.0882352941176471","82.0857142857142857","1.7227806645612485","4.9579526348695593","8/10/2018",97,86,"0.304",1384,1608
827,"CHI","CON",2018,"90.0882352941176471","82.0857142857142857","1.7227806645612485","4.9579526348695593","6/1/2018",72,110,"0.474",1453,1551
495,"MIN","CON",2018,"78.1714285714285714","82.0857142857142857","-4.0830829633364465","4.9579526348695593","8/17/2018",79,96,"0.286",1517,1597
622,"MIN","CON",2018,"78.1714285714285714","82.0857142857142857","-4.0830829633364465","4.9579526348695593","7/15/2018",64,83,"0.663",1567,1530
794,"MIN","CON",2018,"78.1714285714285714","82.0857142857142857","-4.0830829633364465","4.9579526348695593","6/9/2018",75,89,"0.344",1575,1607
479,"LAS","CON",2018,"77.2777777777777778","82.0857142857142857","-4.3528260855660675","4.9579526348695593","8/19/2018",86,89,"0.300",1540,1607
679,"LAS","CON",2018,"77.2777777777777778","82.0857142857142857","-4.3528260855660675","4.9579526348695593","7/3/2018",72,73,"0.646",1570,1546
853,"LAS","CON",2018,"77.2777777777777778","82.0857142857142857","-4.3528260855660675","4.9579526348695593","5/24/2018",94,102,"0.504",1617,1534
469,"PHO","CON",2018,"83.5365853658536585","82.0857142857142857","4.0291791100139170","4.9579526348695593","8/23/2018",96,86,"0.252",1540,1611
632,"PHO","CON",2018,"83.5365853658536585","82.0857142857142857","4.0291791100139170","4.9579526348695593","7/13/2018",87,91,"0.437",1558,1522
668,"PHO","CON",2018,"83.5365853658536585","82.0857142857142857","4.0291791100139170","4.9579526348695593","7/5/2018",84,77,"0.665",1593,1554
759,"PHO","CON",2018,"83.5365853658536585","82.0857142857142857","4.0291791100139170","4.9579526348695593","6/16/2018",89,72,"0.571",1559,1589
617,"ATL","CON",2018,"80.1282051282051282","82.0857142857142857","-0.89195887322743282821","4.9579526348695593","7/17/2018",86,83,"0.292",1488,1562
742,"ATL","CON",2018,"80.1282051282051282","82.0857142857142857","-0.89195887322743282821","4.9579526348695593","6/22/2018",75,70,"0.411",1429,1572
810,"ATL","CON",2018,"80.1282051282051282","82.0857142857142857","-0.89195887322743282821","4.9579526348695593","6/5/2018",82,77,"0.375",1444,1613
554,"LVA","CON",2018,"84.4705882352941176","82.0857142857142857","-0.55857219221991442647","4.9579526348695593","8/5/2018",88,109,"0.256",1479,1584
663,"LVA","CON",2018,"84.4705882352941176","82.0857142857142857","-0.55857219221991442647","4.9579526348695593","7/7/2018",94,90,"0.484",1456,1547
877,"LVA","CON",2018,"84.4705882352941176","82.0857142857142857","-0.55857219221991442647","4.9579526348695593","5/20/2018",65,101,"0.277",1431,1517
570,"NYL","CON",2018,"84.8235294117647059","82.0857142857142857","-4.9848317921861563","4.9579526348695593","8/1/2018",77,92,"0.174",1388,1579
645,"NYL","CON",2018,"84.8235294117647059","82.0857142857142857","-4.9848317921861563","4.9579526348695593","7/11/2018",79,76,"0.218",1396,1537
805,"NYL","CON",2018,"84.8235294117647059","82.0857142857142857","-4.9848317921861563","4.9579526348695593","6/7/2018",86,88,"0.498",1519,1600
599,"SEA","CON",2018,"80.2380952380952381","82.0857142857142857","4.2473328767491697","4.9579526348695593","7/20/2018",78,65,"0.503",1632,1550
686,"SEA","CON",2018,"80.2380952380952381","82.0857142857142857","4.2473328767491697","4.9579526348695593","7/1/2018",84,70,"0.652",1586,1557
767,"SEA","CON",2018,"80.2380952380952381","82.0857142857142857","4.2473328767491697","4.9579526348695593","6/15/2018",103,92,"0.574",1574,1601
2953,"SEA","NYL",2013,"73.0277777777777778","76.9705882352941176","-5.6687493467333131","-5.1475710206693501","7/9/2013",57,66,"0.431",1475,1443
2990,"SEA","NYL",2013,"73.0277777777777778","76.9705882352941176","-5.6687493467333131","-5.1475710206693501","6/28/2013",62,67,"0.619",1482,1477
2767,"MIN","NYL",2013,"71.8292682926829268","76.9705882352941176","6.0528722377246126","-5.1475710206693501","8/27/2013",73,47,"0.693",1625,1403
2803,"MIN","NYL",2013,"71.8292682926829268","76.9705882352941176","6.0528722377246126","-5.1475710206693501","8/18/2013",88,57,"0.849",1619,1398
2719,"PHO","NYL",2013,"80.0000000000000000","76.9705882352941176","3.8538111429450250","-5.1475710206693501","9/10/2013",80,76,"0.586",1500,1360
2970,"PHO","NYL",2013,"80.0000000000000000","76.9705882352941176","3.8538111429450250","-5.1475710206693501","7/2/2013",94,87,"0.620",1495,1491
2778,"CON","NYL",2013,"76.8529411764705882","76.9705882352941176","-3.7711224020061986","-5.1475710206693501","8/25/2013",66,74,"0.638",1403,1385
2872,"CON","NYL",2013,"76.8529411764705882","76.9705882352941176","-3.7711224020061986","-5.1475710206693501","8/3/2013",88,66,"0.392",1436,1432
3038,"CON","NYL",2013,"76.8529411764705882","76.9705882352941176","-3.7711224020061986","-5.1475710206693501","6/14/2013",68,78,"0.456",1533,1483
3091,"CON","NYL",2013,"76.8529411764705882","76.9705882352941176","-3.7711224020061986","-5.1475710206693501","5/25/2013",81,69,"0.709",1544,1469
2783,"CHI","NYL",2013,"74.0555555555555556","76.9705882352941176","3.5649366838422692","-5.1475710206693501","8/23/2013",82,64,"0.846",1607,1390
2908,"CHI","NYL",2013,"74.0555555555555556","76.9705882352941176","3.5649366838422692","-5.1475710206693501","7/20/2013",80,69,"0.821",1594,1409
2920,"CHI","NYL",2013,"74.0555555555555556","76.9705882352941176","3.5649366838422692","-5.1475710206693501","7/18/2013",75,55,"0.599",1576,1426
2956,"CHI","NYL",2013,"74.0555555555555556","76.9705882352941176","3.5649366838422692","-5.1475710206693501","7/7/2013",93,64,"0.453",1524,1476
2995,"CHI","NYL",2013,"74.0555555555555556","76.9705882352941176","3.5649366838422692","-5.1475710206693501","6/26/2013",87,74,"0.657",1521,1488
2839,"LAS","NYL",2013,"75.2972972972972973","76.9705882352941176","5.5598573737713028","-5.1475710206693501","8/10/2013",85,67,"0.675",1615,1408
2965,"LAS","NYL",2013,"75.2972972972972973","76.9705882352941176","5.5598573737713028","-5.1475710206693501","7/4/2013",97,89,"0.745",1588,1482
2891,"LVA","NYL",2013,"77.8823529411764706","76.9705882352941176","-3.3511082860911405","-5.1475710206693501","7/25/2013",65,53,"0.609",1420,1423
3006,"LVA","NYL",2013,"77.8823529411764706","76.9705882352941176","-3.3511082860911405","-5.1475710206693501","6/23/2013",78,77,"0.360",1476,1496
2736,"ATL","NYL",2013,"74.7857142857142857","76.9705882352941176","0.59386313747108130000","-5.1475710206693501","9/6/2013",70,57,"0.590",1516,1373
2831,"ATL","NYL",2013,"74.7857142857142857","76.9705882352941176","0.59386313747108130000","-5.1475710206693501","8/11/2013",82,88,"0.765",1520,1395
3047,"ATL","NYL",2013,"74.7857142857142857","76.9705882352941176","0.59386313747108130000","-5.1475710206693501","6/9/2013",67,76,"0.548",1581,1468
3057,"ATL","NYL",2013,"74.7857142857142857","76.9705882352941176","0.59386313747108130000","-5.1475710206693501","6/7/2013",75,56,"0.729",1571,1478
2749,"DAL","NYL",2013,"79.2058823529411765","76.9705882352941176","1.7958570183136103","-5.1475710206693501","9/1/2013",93,88,"0.686",1434,1379
3084,"DAL","NYL",2013,"79.2058823529411765","76.9705882352941176","1.7958570183136103","-5.1475710206693501","5/31/2013",76,78,"0.327",1415,1461
2702,"IND","NYL",2013,"70.4210526315789474","76.9705882352941176","-4.5064478427575913","-5.1475710206693501","9/13/2013",66,63,"0.814",1529,1353
2759,"IND","NYL",2013,"70.4210526315789474","76.9705882352941176","-4.5064478427575913","-5.1475710206693501","8/30/2013",73,67,"0.576",1521,1388
2899,"IND","NYL",2013,"70.4210526315789474","76.9705882352941176","-4.5064478427575913","-5.1475710206693501","7/23/2013",72,77,"0.777",1541,1405
2936,"IND","NYL",2013,"70.4210526315789474","76.9705882352941176","-4.5064478427575913","-5.1475710206693501","7/13/2013",74,53,"0.436",1489,1454
3067,"IND","NYL",2013,"70.4210526315789474","76.9705882352941176","-4.5064478427575913","-5.1475710206693501","6/5/2013",68,75,"0.556",1584,1465
2692,"WAS","NYL",2013,"74.6486486486486486","76.9705882352941176","-0.70343182596264795676","-5.1475710206693501","9/15/2013",70,52,"0.753",1464,1350
2818,"WAS","NYL",2013,"74.6486486486486486","76.9705882352941176","-0.70343182596264795676","-5.1475710206693501","8/16/2013",66,57,"0.412",1433,1415
2862,"WAS","NYL",2013,"74.6486486486486486","76.9705882352941176","-0.70343182596264795676","-5.1475710206693501","8/6/2013",88,93,"0.394",1406,1400
2886,"WAS","NYL",2013,"74.6486486486486486","76.9705882352941176","-0.70343182596264795676","-5.1475710206693501","7/31/2013",78,88,"0.661",1447,1411
8998,"CLE","NYL",2000,"62.7631578947368421","63.1025641025641026","-3.4343166178325866","-1.7628309162171391","8/21/2000",67,81,"0.266",1460,1521
9002,"CLE","NYL",2000,"62.7631578947368421","63.1025641025641026","-3.4343166178325866","-1.7628309162171391","8/20/2000",45,51,"0.281",1465,1516
9006,"CLE","NYL",2000,"62.7631578947368421","63.1025641025641026","-3.4343166178325866","-1.7628309162171391","8/17/2000",56,43,"0.490",1447,1533
9043,"CLE","NYL",2000,"62.7631578947368421","63.1025641025641026","-3.4343166178325866","-1.7628309162171391","8/8/2000",44,57,"0.308",1459,1519
9119,"CLE","NYL",2000,"62.7631578947368421","63.1025641025641026","-3.4343166178325866","-1.7628309162171391","7/29/2000",67,81,"0.289",1456,1532
9293,"CLE","NYL",2000,"62.7631578947368421","63.1025641025641026","-3.4343166178325866","-1.7628309162171391","7/3/2000",66,65,"0.549",1408,1453
9505,"LVA","NYL",2000,"75.2187500000000000","63.1025641025641026","7.1036856914451003","-1.7628309162171391","6/3/2000",76,87,"0.388",1478,1477
9463,"SAC","NYL",2000,"68.3235294117647059","63.1025641025641026","3.9630595799286611","-1.7628309162171391","6/9/2000",77,56,"0.377",1476,1483
9324,"IND","NYL",2000,"71.5625000000000000","63.1025641025641026","0.67268107152189485313","-1.7628309162171391","6/30/2000",70,72,"0.191",1296,1466
9371,"IND","NYL",2000,"71.5625000000000000","63.1025641025641026","0.67268107152189485313","-1.7628309162171391","6/23/2000",60,69,"0.431",1317,1445
9460,"IND","NYL",2000,"71.5625000000000000","63.1025641025641026","0.67268107152189485313","-1.7628309162171391","6/10/2000",62,70,"0.421",1316,1452
9108,"CHA","NYL",2000,"75.9062500000000000","63.1025641025641026","0.09474654656059454375","-1.7628309162171391","7/31/2000",56,81,"0.142",1309,1541
9131,"CHA","NYL",2000,"75.9062500000000000","63.1025641025641026","0.09474654656059454375","-1.7628309162171391","7/28/2000",56,66,"0.332",1322,1523
9237,"CHA","NYL",2000,"75.9062500000000000","63.1025641025641026","0.09474654656059454375","-1.7628309162171391","7/12/2000",70,84,"0.191",1305,1476
9268,"MIN","NYL",2000,"68.3750000000000000","63.1025641025641026","0.00505287894510030000","-1.7628309162171391","7/7/2000",70,76,"0.636",1473,1456
9035,"DAL","NYL",2000,"75.8750000000000000","63.1025641025641026","4.8407583284663393","-1.7628309162171391","8/9/2000",66,63,"0.369",1355,1529
9384,"DAL","NYL",2000,"75.8750000000000000","63.1025641025641026","4.8407583284663393","-1.7628309162171391","6/21/2000",67,63,"0.339",1422,1458
9480,"DAL","NYL",2000,"75.8750000000000000","63.1025641025641026","4.8407583284663393","-1.7628309162171391","6/7/2000",69,73,"0.583",1451,1473
9012,"WAS","NYL",2000,"69.7352941176470588","63.1025641025641026","-0.62793863387619079706","-1.7628309162171391","8/14/2000",57,78,"0.143",1359,1528
9020,"WAS","NYL",2000,"69.7352941176470588","63.1025641025641026","-0.62793863387619079706","-1.7628309162171391","8/12/2000",63,72,"0.378",1369,1518
9157,"WAS","NYL",2000,"69.7352941176470588","63.1025641025641026","-0.62793863387619079706","-1.7628309162171391","7/24/2000",64,78,"0.418",1371,1509
9438,"WAS","NYL",2000,"69.7352941176470588","63.1025641025641026","-0.62793863387619079706","-1.7628309162171391","6/13/2000",57,56,"0.347",1432,1462
9498,"WAS","NYL",2000,"69.7352941176470588","63.1025641025641026","-0.62793863387619079706","-1.7628309162171391","6/4/2000",79,67,"0.512",1417,1488
8993,"HOU","NYL",2000,"64.4736842105263158","63.1025641025641026","7.6477523042742205","-1.7628309162171391","8/26/2000",79,73,"0.895",1741,1523
8995,"HOU","NYL",2000,"64.4736842105263158","63.1025641025641026","7.6477523042742205","-1.7628309162171391","8/24/2000",59,52,"0.712",1735,1529
9161,"HOU","NYL",2000,"64.4736842105263158","63.1025641025641026","7.6477523042742205","-1.7628309162171391","7/23/2000",64,69,"0.653",1685,1495
9535,"HOU","NYL",2000,"64.4736842105263158","63.1025641025641026","7.6477523042742205","-1.7628309162171391","5/29/2000",84,68,"0.723",1579,1492
9288,"POR","NYL",2000,"71.9687500000000000","63.1025641025641026","-1.3827613832729448","-1.7628309162171391","7/5/2000",45,62,"0.217",1306,1448
9076,"CON","NYL",2000,"67.5142857142857143","63.1025641025641026","-2.8768449215043642","-1.7628309162171391","8/4/2000",57,70,"0.198",1384,1547
9216,"CON","NYL",2000,"67.5142857142857143","63.1025641025641026","-2.8768449215043642","-1.7628309162171391","7/14/2000",51,55,"0.557",1441,1482
9307,"CON","NYL",2000,"67.5142857142857143","63.1025641025641026","-2.8768449215043642","-1.7628309162171391","7/1/2000",69,57,"0.541",1416,1468
9330,"PHO","NYL",2000,"67.3235294117647059","63.1025641025641026","1.5980057769912760","-1.7628309162171391","6/28/2000",69,82,"0.542",1556,1447
9526,"PHO","NYL",2000,"67.3235294117647059","63.1025641025641026","1.5980057769912760","-1.7628309162171391","5/31/2000",51,48,"0.627",1493,1483
9188,"LAS","NYL",2000,"68.5277777777777778","63.1025641025641026","7.1422620445501637","-1.7628309162171391","7/20/2000",82,66,"0.747",1612,1503
9347,"LAS","NYL",2000,"68.5277777777777778","63.1025641025641026","7.1422620445501637","-1.7628309162171391","6/25/2000",72,67,"0.522",1552,1456
9063,"MIA","NYL",2000,"62.5312500000000000","63.1025641025641026","-12.1443570718604581","-1.7628309162171391","8/6/2000",57,41,"0.264",1295,1553
9262,"MIA","NYL",2000,"62.5312500000000000","63.1025641025641026","-12.1443570718604581","-1.7628309162171391","7/8/2000",51,63,"0.183",1292,1471
9407,"MIA","NYL",2000,"62.5312500000000000","63.1025641025641026","-12.1443570718604581","-1.7628309162171391","6/18/2000",52,58,"0.210",1304,1454
9202,"SEA","NYL",2000,"67.8437500000000000","63.1025641025641026","-12.1747535707729448","-1.7628309162171391","7/19/2000",55,78,"0.262",1232,1492
2371,"NYL","SEA",2014,"75.2058823529411765","75.3235294117647059","-5.1549697134210693","-6.9468654520859397","7/24/2014",84,80,"0.390",1430,1428
2610,"NYL","SEA",2014,"75.2058823529411765","75.3235294117647059","-5.1549697134210693","-6.9468654520859397","5/27/2014",70,64,"0.564",1433,1469
2445,"CHI","SEA",2014,"79.0465116279069767","75.3235294117647059","-0.48512849675640375349","-6.9468654520859397","7/5/2014",73,80,"0.416",1471,1450
2554,"CHI","SEA",2014,"79.0465116279069767","75.3235294117647059","-0.48512849675640375349","-6.9468654520859397","6/10/2014",76,80,"0.689",1516,1457
2334,"IND","SEA",2014,"75.2307692307692308","75.3235294117647059","-2.9936183308276332","-6.9468654520859397","7/31/2014",76,67,"0.495",1474,1398
2551,"IND","SEA",2014,"75.2307692307692308","75.3235294117647059","-2.9936183308276332","-6.9468654520859397","6/11/2014",76,68,"0.638",1490,1471
2264,"LAS","SEA",2014,"77.9722222222222222","75.3235294117647059","-0.24199628001497587500","-6.9468654520859397","8/15/2014",77,65,"0.734",1527,1431
2358,"LAS","SEA",2014,"77.9722222222222222","75.3235294117647059","-0.24199628001497587500","-6.9468654520859397","7/26/2014",77,69,"0.525",1514,1416
2450,"LAS","SEA",2014,"77.9722222222222222","75.3235294117647059","-0.24199628001497587500","-6.9468654520859397","7/3/2014",70,56,"0.418",1494,1472
2493,"LAS","SEA",2014,"77.9722222222222222","75.3235294117647059","-0.24199628001497587500","-6.9468654520859397","6/24/2014",65,57,"0.655",1494,1463
2646,"LAS","SEA",2014,"77.9722222222222222","75.3235294117647059","-0.24199628001497587500","-6.9468654520859397","5/16/2014",80,69,"0.465",1551,1495
2323,"LVA","SEA",2014,"80.1944444444444444","75.3235294117647059","0.69107509668385180833","-6.9468654520859397","8/3/2014",65,71,"0.454",1432,1384
2418,"LVA","SEA",2014,"80.1944444444444444","75.3235294117647059","0.69107509668385180833","-6.9468654520859397","7/11/2014",67,88,"0.684",1506,1452
2516,"LVA","SEA",2014,"80.1944444444444444","75.3235294117647059","0.69107509668385180833","-6.9468654520859397","6/19/2014",87,82,"0.391",1473,1470
2547,"LVA","SEA",2014,"80.1944444444444444","75.3235294117647059","0.69107509668385180833","-6.9468654520859397","6/13/2014",72,79,"0.607",1458,1462
2404,"MIN","SEA",2014,"78.3333333333333333","75.3235294117647059","4.1335402194867627","-6.9468654520859397","7/13/2014",77,60,"0.778",1626,1488
2467,"MIN","SEA",2014,"78.3333333333333333","75.3235294117647059","4.1335402194867627","-6.9468654520859397","6/29/2014",74,69,"0.785",1620,1475
2479,"MIN","SEA",2014,"78.3333333333333333","75.3235294117647059","4.1335402194867627","-6.9468654520859397","6/27/2014",71,81,"0.649",1641,1454
2569,"MIN","SEA",2014,"78.3333333333333333","75.3235294117647059","4.1335402194867627","-6.9468654520859397","6/6/2014",62,65,"0.682",1658,1445
2401,"CON","SEA",2014,"77.5000000000000000","75.3235294117647059","-1.2881877065006541","-6.9468654520859397","7/15/2014",86,63,"0.292",1407,1480
2630,"CON","SEA",2014,"77.5000000000000000","75.3235294117647059","-1.2881877065006541","-6.9468654520859397","5/23/2014",71,59,"0.519",1399,1465
2286,"DAL","SEA",2014,"83.2647058823529412","75.3235294117647059","4.0851963922596416","-6.9468654520859397","8/10/2014",68,74,"0.433",1455,1422
2345,"DAL","SEA",2014,"83.2647058823529412","75.3235294117647059","4.0851963922596416","-6.9468654520859397","7/29/2014",80,74,"0.655",1436,1405
2532,"DAL","SEA",2014,"83.2647058823529412","75.3235294117647059","4.0851963922596416","-6.9468654520859397","6/15/2014",85,79,"0.616",1480,1478
2591,"DAL","SEA",2014,"83.2647058823529412","75.3235294117647059","4.0851963922596416","-6.9468654520859397","6/1/2014",60,62,"0.379",1445,1450
2505,"WAS","SEA",2014,"74.1388888888888889","75.3235294117647059","-3.0573743343921183","-6.9468654520859397","6/22/2014",86,89,"0.371",1446,1457
2620,"WAS","SEA",2014,"74.1388888888888889","75.3235294117647059","-3.0573743343921183","-6.9468654520859397","5/24/2014",65,73,"0.670",1493,1450
2247,"PHO","SEA",2014,"73.8809523809523810","75.3235294117647059","5.9883264320678821","-6.9468654520859397","8/17/2014",78,65,"0.749",1693,1424
2377,"PHO","SEA",2014,"73.8809523809523810","75.3235294117647059","5.9883264320678821","-6.9468654520859397","7/22/2014",89,71,"0.698",1665,1439
2425,"PHO","SEA",2014,"73.8809523809523810","75.3235294117647059","5.9883264320678821","-6.9468654520859397","7/9/2014",78,58,"0.811",1632,1459
2581,"PHO","SEA",2014,"73.8809523809523810","75.3235294117647059","5.9883264320678821","-6.9468654520859397","6/3/2014",87,72,"0.715",1535,1455
2638,"PHO","SEA",2014,"73.8809523809523810","75.3235294117647059","5.9883264320678821","-6.9468654520859397","5/17/2014",81,64,"0.652",1508,1479
2303,"ATL","SEA",2014,"78.7567567567567568","75.3235294117647059","3.6528810947415599","-6.9468654520859397","8/7/2014",68,88,"0.592",1538,1393
2598,"ATL","SEA",2014,"78.7567567567567568","75.3235294117647059","3.6528810947415599","-6.9468654520859397","5/30/2014",80,69,"0.658",1494,1460
913,"LAS","CON",2017,"75.3571428571428571","81.7714285714285714","1.2220837052769826","4.5391325761073660","9/3/2017",81,70,"0.785",1700,1555
1111,"LAS","CON",2017,"75.3571428571428571","81.7714285714285714","1.2220837052769826","4.5391325761073660","7/13/2017",87,77,"0.668",1624,1583
1165,"LAS","CON",2017,"75.3571428571428571","81.7714285714285714","1.2220837052769826","4.5391325761073660","6/27/2017",87,79,"0.502",1628,1546
1053,"IND","CON",2017,"84.2647058823529412","81.7714285714285714","-6.2197580389621912","4.5391325761073660","7/30/2017",73,89,"0.177",1383,1570
1151,"IND","CON",2017,"84.2647058823529412","81.7714285714285714","-6.2197580389621912","4.5391325761073660","7/1/2017",85,91,"0.519",1473,1540
1294,"IND","CON",2017,"84.2647058823529412","81.7714285714285714","-6.2197580389621912","4.5391325761073660","5/20/2017",81,79,"0.602",1475,1484
994,"ATL","CON",2017,"82.6764705882352941","81.7714285714285714","-2.6797882048747101","4.5391325761073660","8/15/2017",75,96,"0.361",1411,1590
1222,"ATL","CON",2017,"82.6764705882352941","81.7714285714285714","-2.6797882048747101","4.5391325761073660","6/10/2017",71,104,"0.386",1495,1496
1317,"ATL","CON",2017,"82.6764705882352941","81.7714285714285714","-2.6797882048747101","4.5391325761073660","5/13/2017",81,74,"0.372",1488,1500
955,"CHI","CON",2017,"87.2352941176470588","81.7714285714285714","1.0624263279972623","4.5391325761073660","8/25/2017",96,83,"0.184",1420,1599
1073,"CHI","CON",2017,"87.2352941176470588","81.7714285714285714","1.0624263279972623","4.5391325761073660","7/25/2017",72,93,"0.280",1474,1558
1267,"CHI","CON",2017,"87.2352941176470588","81.7714285714285714","1.0624263279972623","4.5391325761073660","5/28/2017",79,97,"0.604",1456,1463
940,"WAS","CON",2017,"81.3589743589743590","81.7714285714285714","0.43090514312233769744","4.5391325761073660","8/29/2017",76,86,"0.504",1487,1564
1128,"WAS","CON",2017,"81.3589743589743590","81.7714285714285714","0.43090514312233769744","4.5391325761073660","7/8/2017",92,96,"0.363",1551,1568
1256,"WAS","CON",2017,"81.3589743589743590","81.7714285714285714","0.43090514312233769744","4.5391325761073660","5/31/2017",78,76,"0.643",1512,1490
1102,"LVA","CON",2017,"81.3529411764705882","81.7714285714285714","-7.1862884520323967","4.5391325761073660","7/16/2017",75,89,"0.119",1307,1574
1144,"LVA","CON",2017,"81.3529411764705882","81.7714285714285714","-7.1862884520323967","4.5391325761073660","7/5/2017",56,89,"0.283",1310,1552
1250,"LVA","CON",2017,"81.3529411764705882","81.7714285714285714","-7.1862884520323967","4.5391325761073660","6/3/2017",77,85,"0.426",1354,1485
1197,"MIN","CON",2017,"74.5476190476190476","81.7714285714285714","3.4780578898225957","4.5391325761073660","6/17/2017",93,98,"0.804",1701,1536
1273,"MIN","CON",2017,"74.5476190476190476","81.7714285714285714","3.4780578898225957","4.5391325761073660","5/26/2017",82,68,"0.603",1628,1476
1285,"MIN","CON",2017,"74.5476190476190476","81.7714285714285714","3.4780578898225957","4.5391325761073660","5/23/2017",80,78,"0.787",1626,1478
982,"NYL","CON",2017,"76.7428571428571429","81.7714285714285714","-2.5659642318465848","4.5391325761073660","8/18/2017",82,70,"0.294",1534,1606
1084,"NYL","CON",2017,"76.7428571428571429","81.7714285714285714","-2.5659642318465848","4.5391325761073660","7/19/2017",96,80,"0.498",1496,1578
1181,"NYL","CON",2017,"76.7428571428571429","81.7714285714285714","-2.5659642318465848","4.5391325761073660","6/23/2017",89,94,"0.549",1509,1555
1208,"NYL","CON",2017,"76.7428571428571429","81.7714285714285714","-2.5659642318465848","4.5391325761073660","6/14/2017",76,96,"0.375",1511,1520
906,"PHO","CON",2017,"81.7948717948717949","81.7714285714285714","0.55388482809297290000","4.5391325761073660","9/10/2017",88,83,"0.324",1527,1549
929,"PHO","CON",2017,"81.7948717948717949","81.7714285714285714","0.55388482809297290000","4.5391325761073660","9/1/2017",86,66,"0.482",1486,1579
974,"PHO","CON",2017,"81.7948717948717949","81.7714285714285714","0.55388482809297290000","4.5391325761073660","8/20/2017",66,94,"0.300",1513,1580
1032,"PHO","CON",2017,"81.7948717948717949","81.7714285714285714","0.55388482809297290000","4.5391325761073660","8/4/2017",92,93,"0.310",1517,1575
962,"DAL","CON",2017,"88.7142857142857143","81.7714285714285714","5.1291378089697417","4.5391325761073660","8/23/2017",87,93,"0.210",1445,1595
1001,"DAL","CON",2017,"88.7142857142857143","81.7714285714285714","5.1291378089697417","4.5391325761073660","8/12/2017",88,96,"0.219",1444,1585
1172,"DAL","CON",2017,"88.7142857142857143","81.7714285714285714","5.1291378089697417","4.5391325761073660","6/25/2017",96,82,"0.452",1453,1566
1016,"SEA","CON",2017,"82.4857142857142857","81.7714285714285714","0.75435466494290024000","4.5391325761073660","8/8/2017",71,84,"0.232",1451,1579
1115,"SEA","CON",2017,"82.4857142857142857","81.7714285714285714","0.75435466494290024000","4.5391325761073660","7/12/2017",79,83,"0.513",1503,1574
1162,"SEA","CON",2017,"82.4857142857142857","81.7714285714285714","0.75435466494290024000","4.5391325761073660","6/29/2017",89,96,"0.313",1477,1534
7087,"IND","PHO",2004,"66.0294117647058824","65.7352941176470588","-2.5256887044084276","0.66011169826048716471","7/24/2004",56,71,"0.388",1492,1491
7186,"IND","PHO",2004,"66.0294117647058824","65.7352941176470588","-2.5256887044084276","0.66011169826048716471","7/3/2004",61,60,"0.621",1503,1496
6950,"HOU","PHO",2004,"65.0294117647058824","65.7352941176470588","-2.9251052661087263","0.66011169826048716471","9/19/2004",64,78,"0.334",1457,1497
7029,"HOU","PHO",2004,"65.0294117647058824","65.7352941176470588","-2.9251052661087263","0.66011169826048716471","9/3/2004",60,70,"0.630",1518,1505
7331,"HOU","PHO",2004,"65.0294117647058824","65.7352941176470588","-2.9251052661087263","0.66011169826048716471","6/1/2004",63,73,"0.495",1543,1466
7154,"NYL","PHO",2004,"67.1794871794871795","65.7352941176470588","-1.4338583573877692","0.66011169826048716471","7/11/2004",77,69,"0.555",1442,1483
7232,"NYL","PHO",2004,"67.1794871794871795","65.7352941176470588","-1.4338583573877692","0.66011169826048716471","6/24/2004",60,72,"0.398",1477,1469
6961,"WAS","PHO",2004,"70.2432432432432432","65.7352941176470588","1.3585844391885727","0.66011169826048716471","9/17/2004",74,67,"0.331",1472,1515
7054,"WAS","PHO",2004,"70.2432432432432432","65.7352941176470588","1.3585844391885727","0.66011169826048716471","8/1/2004",82,62,"0.503",1437,1515
7299,"CON","PHO",2004,"66.9047619047619048","65.7352941176470588","0.98732980833821169286","0.66011169826048716471","6/9/2004",59,75,"0.449",1499,1455
7370,"CON","PHO",2004,"66.9047619047619048","65.7352941176470588","0.98732980833821169286","0.66011169826048716471","5/22/2004",58,65,"0.705",1506,1434
6969,"SEA","PHO",2004,"65.6904761904761905","65.7352941176470588","4.6022543991031386","0.66011169826048716471","9/15/2004",73,58,"0.668",1567,1526
7018,"SEA","PHO",2004,"65.6904761904761905","65.7352941176470588","4.6022543991031386","0.66011169826048716471","9/4/2004",55,63,"0.459",1577,1525
7318,"SEA","PHO",2004,"65.6904761904761905","65.7352941176470588","4.6022543991031386","0.66011169826048716471","6/3/2004",72,45,"0.666",1520,1480
7343,"SEA","PHO",2004,"65.6904761904761905","65.7352941176470588","4.6022543991031386","0.66011169826048716471","5/28/2004",76,84,"0.508",1539,1453
7116,"MIN","PHO",2004,"64.5555555555555556","65.7352941176470588","-3.6881881720117014","0.66011169826048716471","7/18/2004",63,60,"0.405",1486,1472
7165,"MIN","PHO",2004,"64.5555555555555556","65.7352941176470588","-3.6881881720117014","0.66011169826048716471","7/9/2004",61,59,"0.558",1450,1489
7245,"MIN","PHO",2004,"64.5555555555555556","65.7352941176470588","-3.6881881720117014","0.66011169826048716471","6/22/2004",46,69,"0.434",1481,1448
